Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478534,-,-,-,51.93,4.5,0,-2,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed
2011,1,29,9,30,206,3.8000000000000003
2011,1,29,10,30,292,3.7
2011,1,29,11,30,338,3.7
2011,1,29,12,30,328,3.9000000000000004
2011,1,29,13,30,279,4.2
2011,1,29,14,30,190,4.2
2011,1,29,15,30,78,4
2011,1,29,16,30,0,4.3
2011,1,29,17,30,0,4.6000000000000005
2011,1,29,18,30,0,5
2011,1,29,19,30,0,5.2
2011,1,29,20,30,0,5.2
2011,1,29,21,30,0,5.1000000000000005
2011,1,29,22,30,0,5
2011,1,29,23,30,0,4.800000000000001
2011,1,30,0,30,0,4.5
2011,1,30,1,30,0,4.3
2011,1,30,2,30,0,4.1000000000000005
2011,1,30,3,30,0,4.1000000000000005
2011,1,30,4,30,0,3.9000000000000004
2011,1,30,5,30,0,3.7
2011,1,30,6,30,0,3.6
2011,1,30,7,30,0,3.5
2011,1,30,8,30,15,3.5
2011,1,30,9,30,7,3.5
2011,1,30,10,30,10,3.5
2011,1,30,11,30,12,3.5
2011,1,30,12,30,12,3.6
2011,1,30,13,30,10,3.4000000000000004
2011,1,30,14,30,12,2.9000000000000004
2011,1,30,15,30,11,2.6
2011,1,30,16,30,0,2.7
2011,1,30,17,30,0,2.6
2011,1,30,18,30,0,2.5
2011,1,30,19,30,0,2.4000000000000004
2011,1,30,20,30,0,2.2
2011,1,30,21,30,0,1.8
2011,1,30,22,30,0,1.6
2011,1,30,23,30,0,1.4000000000000001
2011,1,31,0,30,0,1.4000000000000001
2011,1,31,1,30,0,1.4000000000000001
2011,1,31,2,30,0,1.5
2011,1,31,3,30,0,1.6
2011,1,31,4,30,0,1.7000000000000002
2011,1,31,5,30,0,1.7000000000000002
2011,1,31,6,30,0,1.7000000000000002
2011,1,31,7,30,0,1.7000000000000002
2011,1,31,8,30,12,1.8
2011,1,31,9,30,7,1.5
2011,1,31,10,30,10,1.2000000000000002
2011,1,31,11,30,12,1.1
2011,1,31,12,30,12,1
2011,1,31,13,30,10,0.9
2011,1,31,14,30,7,0.7000000000000001
2011,1,31,15,30,11,0.8
2011,1,31,16,30,0,1
2011,1,31,17,30,0,1.2000000000000002
2011,1,31,18,30,0,1.5
2011,1,31,19,30,0,1.8
2011,1,31,20,30,0,2.1
2011,1,31,21,30,0,2.2
2011,1,31,22,30,0,2.3000000000000003
2011,1,31,23,30,0,2.4000000000000004
2011,2,1,0,30,0,2.6
2011,2,1,1,30,0,2.8000000000000003
2011,2,1,2,30,0,3.1
2011,2,1,3,30,0,3.6
2011,2,1,4,30,0,4
2011,2,1,5,30,0,4.4
2011,2,1,6,30,0,4.7
2011,2,1,7,30,0,5
2011,2,1,8,30,11,5.300000000000001
2011,2,1,9,30,7,5.4
2011,2,1,10,30,10,5.5
2011,2,1,11,30,19,5.5
2011,2,1,12,30,13,5.4
2011,2,1,13,30,9,5.2
2011,2,1,14,30,22,5.1000000000000005
2011,2,1,15,30,13,5.1000000000000005
2011,2,1,16,30,0,4.9
2011,2,1,17,30,0,4.3
2011,2,1,18,30,0,3.5
2011,2,1,19,30,0,3
2011,2,1,20,30,0,2.7
2011,2,1,21,30,0,2.7
2011,2,1,22,30,0,2.8000000000000003
2011,2,1,23,30,0,2.9000000000000004
2011,2,2,0,30,0,3.1
2011,2,2,1,30,0,3.3000000000000003
2011,2,2,2,30,0,3.7
2011,2,2,3,30,0,4
2011,2,2,4,30,0,4.4
2011,2,2,5,30,0,4.9
2011,2,2,6,30,0,5.2
2011,2,2,7,30,0,5.5
2011,2,2,8,30,13,5.7
2011,2,2,9,30,7,5.800000000000001
2011,2,2,10,30,5,5.9
2011,2,2,11,30,26,6
2011,2,2,12,30,5,6.300000000000001
2011,2,2,13,30,11,6.5
2011,2,2,14,30,4,6.9
2011,2,2,15,30,12,7.1000000000000005
2011,2,2,16,30,0,7.2
2011,2,2,17,30,0,7.4
2011,2,2,18,30,0,7.5
2011,2,2,19,30,0,7.6000000000000005
2011,2,2,20,30,0,7.7
2011,2,2,21,30,0,7.800000000000001
2011,2,2,22,30,0,7.800000000000001
2011,2,2,23,30,0,7.5
2011,2,3,0,30,0,7
2011,2,3,1,30,0,6.5
2011,2,3,2,30,0,5.800000000000001
2011,2,3,3,30,0,5
2011,2,3,4,30,0,4.6000000000000005
2011,2,3,5,30,0,4.5
2011,2,3,6,30,0,4.4
2011,2,3,7,30,13,4.5
2011,2,3,8,30,17,4.6000000000000005
2011,2,3,9,30,33,4.7
2011,2,3,10,30,120,4.800000000000001
2011,2,3,11,30,198,5
2011,2,3,12,30,232,4.9
2011,2,3,13,30,193,4.6000000000000005
2011,2,3,14,30,205,4.4
2011,2,3,15,30,10,4.5
2011,2,3,16,30,0,5.1000000000000005
2011,2,3,17,30,0,5.800000000000001
2011,2,3,18,30,0,6.4
2011,2,3,19,30,0,6.9
2011,2,3,20,30,0,7.5
2011,2,3,21,30,0,8
2011,2,3,22,30,0,8.6
2011,2,3,23,30,0,9.200000000000001
2011,2,4,0,30,0,9.4
2011,2,4,1,30,0,9.4
2011,2,4,2,30,0,9.3
2011,2,4,3,30,0,9.200000000000001
2011,2,4,4,30,0,9.5
2011,2,4,5,30,0,10.100000000000001
2011,2,4,6,30,0,10.3
2011,2,4,7,30,2,10.200000000000001
2011,2,4,8,30,4,9.9
2011,2,4,9,30,4,9.9
2011,2,4,10,30,5,10.100000000000001
2011,2,4,11,30,5,10.4
2011,2,4,12,30,7,10.700000000000001
2011,2,4,13,30,6,11
2011,2,4,14,30,4,11.200000000000001
2011,2,4,15,30,16,11.4
2011,2,4,16,30,0,11.5
2011,2,4,17,30,0,11.5
2011,2,4,18,30,0,11.4
2011,2,4,19,30,0,11.4
2011,2,4,20,30,0,11.4
2011,2,4,21,30,0,11.600000000000001
2011,2,4,22,30,0,11.700000000000001
2011,2,4,23,30,0,11.600000000000001
2011,2,5,0,30,0,11.5
2011,2,5,1,30,0,11.5
2011,2,5,2,30,0,11.5
2011,2,5,3,30,0,11.5
2011,2,5,4,30,0,11.5
2011,2,5,5,30,0,11.5
2011,2,5,6,30,0,11.5
2011,2,5,7,30,6,11.5
2011,2,5,8,30,3,11.4
2011,2,5,9,30,4,11.4
2011,2,5,10,30,7,11.3
2011,2,5,11,30,7,11.200000000000001
2011,2,5,12,30,6,11.100000000000001
2011,2,5,13,30,5,11
2011,2,5,14,30,4,10.9
2011,2,5,15,30,15,10.8
2011,2,5,16,30,0,10.700000000000001
2011,2,5,17,30,0,10.600000000000001
2011,2,5,18,30,0,10.4
2011,2,5,19,30,0,10.4
2011,2,5,20,30,0,10.4
2011,2,5,21,30,0,10.5
2011,2,5,22,30,0,10.600000000000001
2011,2,5,23,30,0,10.700000000000001
2011,2,6,0,30,0,10.600000000000001
2011,2,6,1,30,0,10.5
2011,2,6,2,30,0,10.3
2011,2,6,3,30,0,10.100000000000001
2011,2,6,4,30,0,9.8
2011,2,6,5,30,0,9.600000000000001
2011,2,6,6,30,0,9.4
2011,2,6,7,30,6,9.3
2011,2,6,8,30,4,9.1
2011,2,6,9,30,79,9.1
2011,2,6,10,30,93,9.200000000000001
2011,2,6,11,30,11,9.3
2011,2,6,12,30,8,9.5
2011,2,6,13,30,15,9.600000000000001
2011,2,6,14,30,10,9.5
2011,2,6,15,30,5,9.4
2011,2,6,16,30,0,9.3
2011,2,6,17,30,0,9.200000000000001
2011,2,6,18,30,0,9.1
2011,2,6,19,30,0,9
2011,2,6,20,30,0,8.8
2011,2,6,21,30,0,8.4
2011,2,6,22,30,0,7.6000000000000005
2011,2,6,23,30,0,6.9
2011,2,7,0,30,0,6.4
2011,2,7,1,30,0,6
2011,2,7,2,30,0,6
2011,2,7,3,30,0,6.300000000000001
2011,2,7,4,30,0,6.6000000000000005
2011,2,7,5,30,0,6.800000000000001
2011,2,7,6,30,0,7
2011,2,7,7,30,3,7.4
2011,2,7,8,30,4,7.800000000000001
2011,2,7,9,30,16,8.1
2011,2,7,10,30,12,8.5
2011,2,7,11,30,8,8.8
2011,2,7,12,30,51,9
2011,2,7,13,30,29,9
2011,2,7,14,30,4,9.1
2011,2,7,15,30,3,9.5
2011,2,7,16,30,2,9.700000000000001
2011,2,7,17,30,0,9.1
2011,2,7,18,30,0,7.9
2011,2,7,19,30,0,6.6000000000000005
2011,2,7,20,30,0,5.5
2011,2,7,21,30,0,4.7
2011,2,7,22,30,0,4.3
2011,2,7,23,30,0,4.2
2011,2,8,0,30,0,4.1000000000000005
2011,2,8,1,30,0,3.9000000000000004
2011,2,8,2,30,0,3.7
2011,2,8,3,30,0,3.4000000000000004
2011,2,8,4,30,0,3.2
2011,2,8,5,30,0,3
2011,2,8,6,30,0,2.7
2011,2,8,7,30,24,2.7
2011,2,8,8,30,138,2.9000000000000004
2011,2,8,9,30,256,2.8000000000000003
2011,2,8,10,30,345,2.6
2011,2,8,11,30,390,2.4000000000000004
2011,2,8,12,30,387,2.2
2011,2,8,13,30,339,1.8
2011,2,8,14,30,247,1.2000000000000002
2011,2,8,15,30,127,0.7000000000000001
2011,2,8,16,30,16,0.5
2011,2,8,17,30,0,0.2
2011,2,8,18,30,0,0.4
2011,2,8,19,30,0,0.9
2011,2,8,20,30,0,1.4000000000000001
2011,2,8,21,30,0,1.9000000000000001
2011,2,8,22,30,0,2.3000000000000003
2011,2,8,23,30,0,2.6
2011,2,9,0,30,0,2.8000000000000003
2011,2,9,1,30,0,2.9000000000000004
2011,2,9,2,30,0,3
2011,2,9,3,30,0,3
2011,2,9,4,30,0,3.1
2011,2,9,5,30,0,3.2
2011,2,9,6,30,0,3.4000000000000004
2011,2,9,7,30,8,3.9000000000000004
2011,2,9,8,30,135,4.1000000000000005
2011,2,9,9,30,9,3.9000000000000004
2011,2,9,10,30,36,3.8000000000000003
2011,2,9,11,30,86,3.7
2011,2,9,12,30,14,3.5
2011,2,9,13,30,201,3
2011,2,9,14,30,152,2.4000000000000004
2011,2,9,15,30,46,2.2
2011,2,9,16,30,2,2.6
2011,2,9,17,30,0,3.1
2011,2,9,18,30,0,3.6
2011,2,9,19,30,0,4
2011,2,9,20,30,0,4.4
2011,2,9,21,30,0,4.6000000000000005
2011,2,9,22,30,0,4.800000000000001
2011,2,9,23,30,0,4.9
2011,2,10,0,30,0,5
2011,2,10,1,30,0,5
2011,2,10,2,30,0,4.800000000000001
2011,2,10,3,30,0,4.800000000000001
2011,2,10,4,30,0,4.800000000000001
2011,2,10,5,30,0,4.800000000000001
2011,2,10,6,30,0,4.9
2011,2,10,7,30,7,5.1000000000000005
2011,2,10,8,30,3,5.300000000000001
2011,2,10,9,30,4,5.5
2011,2,10,10,30,52,5.300000000000001
2011,2,10,11,30,63,5.1000000000000005
2011,2,10,12,30,45,4.6000000000000005
2011,2,10,13,30,28,4.1000000000000005
2011,2,10,14,30,18,3.8000000000000003
2011,2,10,15,30,3,3.8000000000000003
2011,2,10,16,30,3,4
2011,2,10,17,30,0,4.2
2011,2,10,18,30,0,4.2
2011,2,10,19,30,0,4.2
2011,2,10,20,30,0,4.2
2011,2,10,21,30,0,3.9000000000000004
2011,2,10,22,30,0,3.4000000000000004
2011,2,10,23,30,0,2.9000000000000004
2011,2,11,0,30,0,2.8000000000000003
2011,2,11,1,30,0,3
2011,2,11,2,30,0,3.3000000000000003
2011,2,11,3,30,0,3.5
2011,2,11,4,30,0,3.5
2011,2,11,5,30,0,3.5
2011,2,11,6,30,0,3.5
2011,2,11,7,30,5,3.5
2011,2,11,8,30,15,3.5
2011,2,11,9,30,4,3.3000000000000003
2011,2,11,10,30,5,3.3000000000000003
2011,2,11,11,30,14,3.1
2011,2,11,12,30,31,2.8000000000000003
2011,2,11,13,30,12,2.5
2011,2,11,14,30,9,2.1
2011,2,11,15,30,16,1.6
2011,2,11,16,30,4,1.1
2011,2,11,17,30,0,0.6000000000000001
2011,2,11,18,30,0,0.6000000000000001
2011,2,11,19,30,0,1.3
2011,2,11,20,30,0,2.4000000000000004
2011,2,11,21,30,0,3.4000000000000004
2011,2,11,22,30,0,4.5
2011,2,11,23,30,0,5.5
2011,2,12,0,30,0,6
2011,2,12,1,30,0,6.1000000000000005
2011,2,12,2,30,0,6.1000000000000005
2011,2,12,3,30,0,6
2011,2,12,4,30,0,5.800000000000001
2011,2,12,5,30,0,5.6000000000000005
2011,2,12,6,30,0,5.2
2011,2,12,7,30,5,4.800000000000001
2011,2,12,8,30,5,4.4
2011,2,12,9,30,51,4.1000000000000005
2011,2,12,10,30,49,3.8000000000000003
2011,2,12,11,30,15,3.5
2011,2,12,12,30,15,3.2
2011,2,12,13,30,22,3.1
2011,2,12,14,30,9,3.4000000000000004
2011,2,12,15,30,3,4
2011,2,12,16,30,4,4.2
2011,2,12,17,30,0,4
2011,2,12,18,30,0,3.9000000000000004
2011,2,12,19,30,0,3.8000000000000003
2011,2,12,20,30,0,3.5
2011,2,12,21,30,0,3.2
2011,2,12,22,30,0,3.3000000000000003
2011,2,12,23,30,0,3.7
2011,2,13,0,30,0,4
2011,2,13,1,30,0,4.3
2011,2,13,2,30,0,4.2
2011,2,13,3,30,0,3.9000000000000004
2011,2,13,4,30,0,3.8000000000000003
2011,2,13,5,30,0,3.9000000000000004
2011,2,13,6,30,0,4.3
2011,2,13,7,30,10,4.800000000000001
2011,2,13,8,30,3,5.1000000000000005
2011,2,13,9,30,24,5.300000000000001
2011,2,13,10,30,62,5.4
2011,2,13,11,30,74,5.4
2011,2,13,12,30,107,5.300000000000001
2011,2,13,13,30,110,4.9
2011,2,13,14,30,28,4.4
2011,2,13,15,30,5,4.1000000000000005
2011,2,13,16,30,4,4.3
2011,2,13,17,30,0,4.6000000000000005
2011,2,13,18,30,0,4.800000000000001
2011,2,13,19,30,0,5
2011,2,13,20,30,0,5
2011,2,13,21,30,0,5.1000000000000005
2011,2,13,22,30,0,5.2
2011,2,13,23,30,0,5.300000000000001
2011,2,14,0,30,0,5.300000000000001
2011,2,14,1,30,0,5.2
2011,2,14,2,30,0,5.1000000000000005
2011,2,14,3,30,0,4.9
2011,2,14,4,30,0,4.800000000000001
2011,2,14,5,30,0,4.6000000000000005
2011,2,14,6,30,0,4.5
2011,2,14,7,30,4,4.2
2011,2,14,8,30,4,3.8000000000000003
2011,2,14,9,30,5,3.5
2011,2,14,10,30,65,3.2
2011,2,14,11,30,79,2.8000000000000003
2011,2,14,12,30,67,2.4000000000000004
2011,2,14,13,30,56,1.8
2011,2,14,14,30,9,1.2000000000000002
2011,2,14,15,30,9,1
2011,2,14,16,30,4,1.1
2011,2,14,17,30,0,1.2000000000000002
2011,2,14,18,30,0,1.3
2011,2,14,19,30,0,1.5
2011,2,14,20,30,0,1.7000000000000002
2011,2,14,21,30,0,2
2011,2,14,22,30,0,2.3000000000000003
2011,2,14,23,30,0,2.6
2011,2,15,0,30,0,2.9000000000000004
2011,2,15,1,30,0,3.2
2011,2,15,2,30,0,3.6
2011,2,15,3,30,0,4
2011,2,15,4,30,0,4.3
2011,2,15,5,30,0,4.5
2011,2,15,6,30,0,4.7
2011,2,15,7,30,3,5
2011,2,15,8,30,37,5.1000000000000005
2011,2,15,9,30,195,5
2011,2,15,10,30,368,4.9
2011,2,15,11,30,306,4.7
2011,2,15,12,30,263,4.2
2011,2,15,13,30,202,3.7
2011,2,15,14,30,77,3.5
2011,2,15,15,30,24,3.8000000000000003
2011,2,15,16,30,3,4.4
2011,2,15,17,30,0,4.7
2011,2,15,18,30,0,5
2011,2,15,19,30,0,5.1000000000000005
2011,2,15,20,30,0,5
2011,2,15,21,30,0,4.9
2011,2,15,22,30,0,4.800000000000001
2011,2,15,23,30,0,4.7
2011,2,16,0,30,0,4.4
2011,2,16,1,30,0,4.4
2011,2,16,2,30,0,4.6000000000000005
2011,2,16,3,30,0,4.800000000000001
2011,2,16,4,30,0,4.9
2011,2,16,5,30,0,4.9
2011,2,16,6,30,0,4.7
2011,2,16,7,30,45,4.4
2011,2,16,8,30,168,4.2
2011,2,16,9,30,284,3.9000000000000004
2011,2,16,10,30,372,3.7
2011,2,16,11,30,417,3.5
2011,2,16,12,30,251,3.1
2011,2,16,13,30,112,2.5
2011,2,16,14,30,159,1.7000000000000002
2011,2,16,15,30,154,1.3
2011,2,16,16,30,34,1.5
2011,2,16,17,30,0,1.8
2011,2,16,18,30,0,2.1
2011,2,16,19,30,0,2.5
2011,2,16,20,30,0,2.8000000000000003
2011,2,16,21,30,0,2.8000000000000003
2011,2,16,22,30,0,2.7
2011,2,16,23,30,0,2.9000000000000004
2011,2,17,0,30,0,3.1
2011,2,17,1,30,0,3.2
2011,2,17,2,30,0,3.5
2011,2,17,3,30,0,3.7
2011,2,17,4,30,0,3.9000000000000004
2011,2,17,5,30,0,4
2011,2,17,6,30,0,4
2011,2,17,7,30,48,4
2011,2,17,8,30,19,4
2011,2,17,9,30,288,3.8000000000000003
2011,2,17,10,30,378,3.5
2011,2,17,11,30,425,3.1
2011,2,17,12,30,426,3
2011,2,17,13,30,376,3
2011,2,17,14,30,283,2.8000000000000003
2011,2,17,15,30,160,2.7
2011,2,17,16,30,16,3.4000000000000004
2011,2,17,17,30,0,4.5
2011,2,17,18,30,0,5.2
2011,2,17,19,30,0,5.2
2011,2,17,20,30,0,5
2011,2,17,21,30,0,4.7
2011,2,17,22,30,0,4.4
2011,2,17,23,30,0,4.2
2011,2,18,0,30,0,4.2
2011,2,18,1,30,0,4.1000000000000005
2011,2,18,2,30,0,4
2011,2,18,3,30,0,3.9000000000000004
2011,2,18,4,30,0,3.8000000000000003
2011,2,18,5,30,0,3.6
2011,2,18,6,30,0,3.7
2011,2,18,7,30,6,4
2011,2,18,8,30,6,4.2
2011,2,18,9,30,11,4.2
2011,2,18,10,30,15,4
2011,2,18,11,30,17,3.8000000000000003
2011,2,18,12,30,17,3.4000000000000004
2011,2,18,13,30,14,3.2
2011,2,18,14,30,10,3
2011,2,18,15,30,6,2.7
2011,2,18,16,30,35,2.6
2011,2,18,17,30,0,2.9000000000000004
2011,2,18,18,30,0,3.2
2011,2,18,19,30,0,3.5
2011,2,18,20,30,0,3.7
2011,2,18,21,30,0,3.9000000000000004
2011,2,18,22,30,0,4.2
2011,2,18,23,30,0,4.3
2011,2,19,0,30,0,4.1000000000000005
2011,2,19,1,30,0,3.8000000000000003
2011,2,19,2,30,0,3.6
2011,2,19,3,30,0,3.7
2011,2,19,4,30,0,4.1000000000000005
2011,2,19,5,30,0,4.6000000000000005
2011,2,19,6,30,0,5.1000000000000005
2011,2,19,7,30,11,5.2
2011,2,19,8,30,3,4.9
2011,2,19,9,30,70,4.800000000000001
2011,2,19,10,30,209,4.9
2011,2,19,11,30,264,4.9
2011,2,19,12,30,188,5
2011,2,19,13,30,143,5.2
2011,2,19,14,30,105,5.300000000000001
2011,2,19,15,30,4,5.2
2011,2,19,16,30,4,5.300000000000001
2011,2,19,17,30,0,5.6000000000000005
2011,2,19,18,30,0,5.5
2011,2,19,19,30,0,5.4
2011,2,19,20,30,0,5.300000000000001
2011,2,19,21,30,0,5.300000000000001
2011,2,19,22,30,0,5.2
2011,2,19,23,30,0,5.2
2011,2,20,0,30,0,5.2
2011,2,20,1,30,0,5.300000000000001
2011,2,20,2,30,0,5.300000000000001
2011,2,20,3,30,0,5.5
2011,2,20,4,30,0,5.5
2011,2,20,5,30,0,5.5
2011,2,20,6,30,0,5.5
2011,2,20,7,30,3,5.7
2011,2,20,8,30,6,5.800000000000001
2011,2,20,9,30,91,5.7
2011,2,20,10,30,205,5.5
2011,2,20,11,30,96,5.300000000000001
2011,2,20,12,30,31,5.1000000000000005
2011,2,20,13,30,64,4.9
2011,2,20,14,30,92,4.7
2011,2,20,15,30,6,4.5
2011,2,20,16,30,4,4.7
2011,2,20,17,30,0,5.2
2011,2,20,18,30,0,5.5
2011,2,20,19,30,0,5.6000000000000005
2011,2,20,20,30,0,5.5
2011,2,20,21,30,0,5.300000000000001
2011,2,20,22,30,0,5.1000000000000005
2011,2,20,23,30,0,4.9
2011,2,21,0,30,0,4.800000000000001
2011,2,21,1,30,0,4.800000000000001
2011,2,21,2,30,0,4.9
2011,2,21,3,30,0,5
2011,2,21,4,30,0,5.1000000000000005
2011,2,21,5,30,0,5
2011,2,21,6,30,0,5.1000000000000005
2011,2,21,7,30,8,5.4
2011,2,21,8,30,7,5.4
2011,2,21,9,30,97,5.4
2011,2,21,10,30,416,5.4
2011,2,21,11,30,462,5.2
2011,2,21,12,30,450,5.1000000000000005
2011,2,21,13,30,278,5
2011,2,21,14,30,304,4.7
2011,2,21,15,30,180,4.3
2011,2,21,16,30,52,4.6000000000000005
2011,2,21,17,30,0,5.2
2011,2,21,18,30,0,5.5
2011,2,21,19,30,0,5.4
2011,2,21,20,30,0,5.1000000000000005
2011,2,21,21,30,0,4.7
2011,2,21,22,30,0,4.3
2011,2,21,23,30,0,4.1000000000000005
2011,2,22,0,30,0,4.1000000000000005
2011,2,22,1,30,0,4
2011,2,22,2,30,0,3.8000000000000003
2011,2,22,3,30,0,3.7
2011,2,22,4,30,0,3.7
2011,2,22,5,30,0,3.7
2011,2,22,6,30,0,3.8000000000000003
2011,2,22,7,30,74,4.1000000000000005
2011,2,22,8,30,212,4.2
2011,2,22,9,30,337,4.1000000000000005
2011,2,22,10,30,429,3.6
2011,2,22,11,30,448,3.3000000000000003
2011,2,22,12,30,406,3.3000000000000003
2011,2,22,13,30,266,3.4000000000000004
2011,2,22,14,30,205,3
2011,2,22,15,30,42,2.6
2011,2,22,16,30,8,2.5
2011,2,22,17,30,0,2.8000000000000003
2011,2,22,18,30,0,3.1
2011,2,22,19,30,0,3.4000000000000004
2011,2,22,20,30,0,3.5
2011,2,22,21,30,0,3.5
2011,2,22,22,30,0,3.6
2011,2,22,23,30,0,3.6
2011,2,23,0,30,0,3.7
2011,2,23,1,30,0,3.8000000000000003
2011,2,23,2,30,0,4
2011,2,23,3,30,0,4.2
2011,2,23,4,30,0,4.3
2011,2,23,5,30,0,4.5
2011,2,23,6,30,0,4.800000000000001
2011,2,23,7,30,5,5.1000000000000005
2011,2,23,8,30,9,5.4
2011,2,23,9,30,11,5.800000000000001
2011,2,23,10,30,59,6
2011,2,23,11,30,109,6
2011,2,23,12,30,51,5.9
2011,2,23,13,30,45,5.7
2011,2,23,14,30,17,5.6000000000000005
2011,2,23,15,30,6,5.7
2011,2,23,16,30,12,6
2011,2,23,17,30,0,6.300000000000001
2011,2,23,18,30,0,6.6000000000000005
2011,2,23,19,30,0,6.7
2011,2,23,20,30,0,6.800000000000001
2011,2,23,21,30,0,6.6000000000000005
2011,2,23,22,30,0,6.2
2011,2,23,23,30,0,5.6000000000000005
2011,2,24,0,30,0,4.9
2011,2,24,1,30,0,3.8000000000000003
2011,2,24,2,30,0,2.7
2011,2,24,3,30,0,1.8
2011,2,24,4,30,0,1.3
2011,2,24,5,30,0,1.1
2011,2,24,6,30,0,1.1
2011,2,24,7,30,4,1.2000000000000002
2011,2,24,8,30,4,1.3
2011,2,24,9,30,37,1.4000000000000001
2011,2,24,10,30,65,1.4000000000000001
2011,2,24,11,30,86,1.4000000000000001
2011,2,24,12,30,58,1.2000000000000002
2011,2,24,13,30,137,1.1
2011,2,24,14,30,61,1.2000000000000002
2011,2,24,15,30,30,1.2000000000000002
2011,2,24,16,30,8,1.3
2011,2,24,17,30,0,1.4000000000000001
2011,2,24,18,30,0,1.5
2011,2,24,19,30,0,1.6
2011,2,24,20,30,0,1.8
2011,2,24,21,30,0,1.9000000000000001
2011,2,24,22,30,0,2.1
2011,2,24,23,30,0,2.3000000000000003
2011,2,25,0,30,0,2.6
2011,2,25,1,30,0,2.7
2011,2,25,2,30,0,2.9000000000000004
2011,2,25,3,30,0,3
2011,2,25,4,30,0,3.2
2011,2,25,5,30,0,3.3000000000000003
2011,2,25,6,30,0,3.3000000000000003
2011,2,25,7,30,23,3.4000000000000004
2011,2,25,8,30,7,3.4000000000000004
2011,2,25,9,30,7,3.5
2011,2,25,10,30,7,3.6
2011,2,25,11,30,38,3.5
2011,2,25,12,30,68,3.2
2011,2,25,13,30,99,2.9000000000000004
2011,2,25,14,30,5,2.7
2011,2,25,15,30,3,2.7
2011,2,25,16,30,10,2.7
2011,2,25,17,30,0,2.8000000000000003
2011,2,25,18,30,0,3
2011,2,25,19,30,0,3.2
2011,2,25,20,30,0,3.4000000000000004
2011,2,25,21,30,0,3.6
2011,2,25,22,30,0,3.7
2011,2,25,23,30,0,3.8000000000000003
2011,2,26,0,30,0,4
2011,2,26,1,30,0,4.2
2011,2,26,2,30,0,4.3
2011,2,26,3,30,0,4.6000000000000005
2011,2,26,4,30,0,5.1000000000000005
2011,2,26,5,30,0,5.5
2011,2,26,6,30,0,5.800000000000001
2011,2,26,7,30,7,5.9
2011,2,26,8,30,44,6.1000000000000005
2011,2,26,9,30,12,6.2
2011,2,26,10,30,7,6
2011,2,26,11,30,11,5.4
2011,2,26,12,30,16,4.5
2011,2,26,13,30,7,4.2
2011,2,26,14,30,6,4.9
2011,2,26,15,30,4,5.5
2011,2,26,16,30,5,5.5
2011,2,26,17,30,0,5.2
2011,2,26,18,30,0,5
2011,2,26,19,30,0,4.9
2011,2,26,20,30,0,5
2011,2,26,21,30,0,5.2
2011,2,26,22,30,0,5.7
2011,2,26,23,30,0,6.2
2011,2,27,0,30,0,6.5
2011,2,27,1,30,0,6.800000000000001
2011,2,27,2,30,0,7.1000000000000005
2011,2,27,3,30,0,7.4
2011,2,27,4,30,0,7.6000000000000005
2011,2,27,5,30,0,7.9
2011,2,27,6,30,0,8.1
2011,2,27,7,30,8,8.1
2011,2,27,8,30,8,8.1
2011,2,27,9,30,6,8
2011,2,27,10,30,17,7.9
2011,2,27,11,30,8,7.7
2011,2,27,12,30,26,7.4
2011,2,27,13,30,30,7.1000000000000005
2011,2,27,14,30,15,6.7
2011,2,27,15,30,4,6.5
2011,2,27,16,30,9,6.2
2011,2,27,17,30,0,6
2011,2,27,18,30,0,5.9
2011,2,27,19,30,0,5.7
2011,2,27,20,30,0,5.4
2011,2,27,21,30,0,5
2011,2,27,22,30,0,4.7
2011,2,27,23,30,0,4.5
2011,2,28,0,30,0,4.4
2011,2,28,1,30,0,4.5
2011,2,28,2,30,0,4.6000000000000005
2011,2,28,3,30,0,4.800000000000001
2011,2,28,4,30,0,4.800000000000001
2011,2,28,5,30,0,4.7
2011,2,28,6,30,0,4.7
2011,2,28,7,30,13,4.7
2011,2,28,8,30,8,4.5
2011,2,28,9,30,13,4.3
2011,2,28,10,30,18,4
2011,2,28,11,30,20,3.8000000000000003
2011,2,28,12,30,20,3.7
2011,2,28,13,30,17,3.6
2011,2,28,14,30,13,3.6
